Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Is_Approaching,Is_Scheduled,Is_Delayed,Is_Fault
41130,30215,Halsted,Loop,Org,708,2023-04-21T12:05:09,2023-04-21T12:06:09,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,906,2023-04-21T12:05:38,2023-04-21T12:06:38,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-21T12:05:42,2023-04-21T12:06:42,1,0,0,0
41130,30215,Halsted,Loop,Org,708,2023-04-21T12:05:58,2023-04-21T12:06:58,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,906,2023-04-21T12:05:38,2023-04-21T12:06:38,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-21T12:05:42,2023-04-21T12:06:42,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-21T12:06:57,2023-04-21T12:07:57,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-21T12:07:19,2023-04-21T12:08:19,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,110,2023-04-21T12:07:56,2023-04-21T12:08:56,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,802,2023-04-21T12:08:38,2023-04-21T12:09:38,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,802,2023-04-21T12:08:38,2023-04-21T12:09:38,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,112,2023-04-21T12:09:34,2023-04-21T12:10:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,802,2023-04-21T12:08:38,2023-04-21T12:09:38,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,112,2023-04-21T12:09:59,2023-04-21T12:10:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,802,2023-04-21T12:09:42,2023-04-21T12:10:42,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,112,2023-04-21T12:10:32,2023-04-21T12:11:32,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:10:37,2023-04-21T12:11:37,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-21T12:10:51,2023-04-21T12:11:51,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:11:09,2023-04-21T12:12:09,1,0,0,0
41440,30278,Addison,Loop,Brn,402,2023-04-21T12:11:33,2023-04-21T12:12:33,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-21T12:10:51,2023-04-21T12:11:51,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:11:09,2023-04-21T12:12:09,1,0,0,0
40330,30064,Grand,Howard,Red,903,2023-04-21T12:12:08,2023-04-21T12:13:08,1,0,0,0
41440,30278,Addison,Loop,Brn,402,2023-04-21T12:11:33,2023-04-21T12:12:33,1,0,0,0
41440,30278,Addison,Loop,Brn,402,2023-04-21T12:11:33,2023-04-21T12:12:33,1,0,0,0
41440,30278,Addison,Loop,Brn,402,2023-04-21T12:11:33,2023-04-21T12:12:33,1,0,0,0
41130,30215,Halsted,Loop,Org,703,2023-04-21T12:13:14,2023-04-21T12:14:14,1,0,0,0
41130,30215,Halsted,Loop,Org,703,2023-04-21T12:13:47,2023-04-21T12:14:47,1,0,0,0
41130,30215,Halsted,Loop,Org,703,2023-04-21T12:14:15,2023-04-21T12:15:15,1,0,0,0
40330,30064,Grand,Howard,Red,909,2023-04-21T12:15:25,2023-04-21T12:16:25,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,116,2023-04-21T12:15:52,2023-04-21T12:16:52,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,116,2023-04-21T12:16:33,2023-04-21T12:17:33,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,103,2023-04-21T12:18:33,2023-04-21T12:19:33,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,103,2023-04-21T12:18:55,2023-04-21T12:19:55,1,0,0,0
41360,30265,California,Cottage Grove,G,6,2023-04-21T12:19:12,2023-04-21T12:20:12,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,103,2023-04-21T12:19:23,2023-04-21T12:20:23,1,0,0,0
41360,30265,California,Cottage Grove,G,6,2023-04-21T12:19:12,2023-04-21T12:20:12,1,0,0,0
41030,30199,Polk,Loop,Pink,302,2023-04-21T12:19:21,2023-04-21T12:20:21,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,103,2023-04-21T12:20:04,2023-04-21T12:21:04,1,0,0,0
41360,30265,California,Cottage Grove,G,6,2023-04-21T12:20:13,2023-04-21T12:21:13,1,0,0,0
41030,30199,Polk,Loop,Pink,302,2023-04-21T12:20:11,2023-04-21T12:21:11,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,103,2023-04-21T12:20:46,2023-04-21T12:21:46,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T12:20:56,2023-04-21T12:21:56,1,0,0,0
41030,30199,Polk,Loop,Pink,302,2023-04-21T12:20:58,2023-04-21T12:21:58,1,0,0,0
41360,30266,California,Harlem/Lake,G,7,2023-04-21T12:21:15,2023-04-21T12:22:15,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T12:21:09,2023-04-21T12:22:09,1,0,0,0
41030,30199,Polk,Loop,Pink,302,2023-04-21T12:21:19,2023-04-21T12:22:19,1,0,0,0
41360,30266,California,Harlem/Lake,G,7,2023-04-21T12:21:56,2023-04-21T12:22:56,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T12:21:44,2023-04-21T12:22:44,1,0,0,0
41360,30266,California,Harlem/Lake,G,7,2023-04-21T12:21:56,2023-04-21T12:22:56,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-21T12:22:26,2023-04-21T12:23:26,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T12:22:16,2023-04-21T12:23:16,1,0,0,0
41360,30266,California,Harlem/Lake,G,7,2023-04-21T12:22:28,2023-04-21T12:23:28,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-21T12:22:26,2023-04-21T12:23:26,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,204,2023-04-21T12:23:31,2023-04-21T12:24:31,1,0,0,0
40330,30064,Grand,Howard,Red,904,2023-04-21T12:23:24,2023-04-21T12:24:24,1,0,0,0
41360,30266,California,Harlem/Lake,G,605,2023-04-21T12:23:33,2023-04-21T12:24:33,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,204,2023-04-21T12:23:54,2023-04-21T12:24:54,1,0,0,0
40330,30064,Grand,Howard,Red,904,2023-04-21T12:23:44,2023-04-21T12:24:44,1,0,0,0
41360,30266,California,Harlem/Lake,G,605,2023-04-21T12:23:33,2023-04-21T12:24:33,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,204,2023-04-21T12:24:29,2023-04-21T12:25:29,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,104,2023-04-21T12:24:33,2023-04-21T12:25:33,1,0,0,0
41360,30266,California,Harlem/Lake,G,605,2023-04-21T12:24:33,2023-04-21T12:25:33,1,0,0,0
41360,30266,California,Harlem/Lake,G,605,2023-04-21T12:24:33,2023-04-21T12:25:33,1,0,0,0
41360,30266,California,Harlem/Lake,G,605,2023-04-21T12:24:33,2023-04-21T12:25:33,1,0,0,0
41440,30278,Addison,Loop,Brn,408,2023-04-21T12:28:14,2023-04-21T12:29:14,1,0,0,0
40330,30064,Grand,Howard,Red,817,2023-04-21T12:28:52,2023-04-21T12:29:52,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,803,2023-04-21T12:28:30,2023-04-21T12:29:30,1,0,0,0
41440,30278,Addison,Loop,Brn,408,2023-04-21T12:28:14,2023-04-21T12:29:14,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,205,2023-04-21T12:29:12,2023-04-21T12:30:12,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,803,2023-04-21T12:28:30,2023-04-21T12:29:30,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,205,2023-04-21T12:29:53,2023-04-21T12:30:53,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-21T12:29:52,2023-04-21T12:30:52,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-21T12:30:31,2023-04-21T12:31:31,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-21T12:30:59,2023-04-21T12:31:59,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T12:31:29,2023-04-21T12:32:29,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-21T12:31:39,2023-04-21T12:32:39,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T12:32:13,2023-04-21T12:33:13,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T12:32:13,2023-04-21T12:33:13,1,0,0,0
41360,30265,California,Ashland/63rd,G,602,2023-04-21T12:33:57,2023-04-21T12:34:57,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-21T12:34:08,2023-04-21T12:35:08,1,0,0,0
41360,30265,California,Ashland/63rd,G,602,2023-04-21T12:34:54,2023-04-21T12:35:54,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-21T12:34:44,2023-04-21T12:35:44,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-21T12:34:55,2023-04-21T12:35:55,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,804,2023-04-21T12:35:18,2023-04-21T12:36:18,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-21T12:35:18,2023-04-21T12:36:18,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-21T12:35:14,2023-04-21T12:36:14,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,804,2023-04-21T12:35:18,2023-04-21T12:36:18,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-21T12:35:18,2023-04-21T12:36:18,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-21T12:35:43,2023-04-21T12:36:43,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,804,2023-04-21T12:36:07,2023-04-21T12:37:07,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-21T12:35:18,2023-04-21T12:36:18,1,0,0,0
40330,30064,Grand,Howard,Red,818,2023-04-21T12:36:40,2023-04-21T12:37:40,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:36:59,2023-04-21T12:37:59,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-21T12:37:31,2023-04-21T12:38:31,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:37:38,2023-04-21T12:38:38,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-21T12:37:58,2023-04-21T12:38:58,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T12:37:38,2023-04-21T12:38:38,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-21T12:38:32,2023-04-21T12:39:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-21T12:38:53,2023-04-21T12:39:53,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,821,2023-04-21T12:39:34,2023-04-21T12:40:34,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,203,2023-04-21T12:40:16,2023-04-21T12:41:16,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,821,2023-04-21T12:39:34,2023-04-21T12:40:34,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,203,2023-04-21T12:40:37,2023-04-21T12:41:37,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,821,2023-04-21T12:40:20,2023-04-21T12:41:20,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,203,2023-04-21T12:41:06,2023-04-21T12:42:06,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,206,2023-04-21T12:43:52,2023-04-21T12:44:52,1,0,0,0
40330,30064,Grand,Howard,Red,915,2023-04-21T12:43:42,2023-04-21T12:44:42,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,805,2023-04-21T12:43:26,2023-04-21T12:44:26,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-21T12:43:59,2023-04-21T12:44:59,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-21T12:43:32,2023-04-21T12:44:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-21T12:44:18,2023-04-21T12:45:18,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,206,2023-04-21T12:44:14,2023-04-21T12:45:14,1,0,0,0
40330,30064,Grand,Howard,Red,915,2023-04-21T12:44:18,2023-04-21T12:45:18,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,805,2023-04-21T12:44:04,2023-04-21T12:45:04,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-21T12:43:59,2023-04-21T12:44:59,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-21T12:44:13,2023-04-21T12:45:13,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-21T12:44:48,2023-04-21T12:45:48,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-21T12:43:59,2023-04-21T12:44:59,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-21T12:44:58,2023-04-21T12:45:58,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-21T12:45:32,2023-04-21T12:46:32,1,0,0,0
41440,30278,Addison,Loop,Brn,404,2023-04-21T12:46:30,2023-04-21T12:47:30,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T12:46:32,2023-04-21T12:47:32,1,0,0,0
40330,30064,Grand,Howard,Red,930,2023-04-21T12:46:55,2023-04-21T12:47:55,1,0,0,0
41440,30278,Addison,Loop,Brn,404,2023-04-21T12:46:30,2023-04-21T12:47:30,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T12:46:32,2023-04-21T12:47:32,1,0,0,0
40330,30064,Grand,Howard,Red,930,2023-04-21T12:47:34,2023-04-21T12:48:34,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T12:47:14,2023-04-21T12:48:14,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-21T12:50:20,2023-04-21T12:51:20,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-21T12:51:10,2023-04-21T12:52:10,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T12:51:19,2023-04-21T12:52:19,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,102,2023-04-21T12:51:51,2023-04-21T12:52:51,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-21T12:51:51,2023-04-21T12:52:51,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T12:51:48,2023-04-21T12:52:48,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,102,2023-04-21T12:52:14,2023-04-21T12:53:14,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-21T12:52:12,2023-04-21T12:53:12,1,0,0,0
40330,30064,Grand,Howard,Red,808,2023-04-21T12:52:04,2023-04-21T12:53:04,1,0,0,0
41360,30265,California,Ashland/63rd,G,604,2023-04-21T12:52:35,2023-04-21T12:53:35,1,0,0,0
41360,30265,California,Ashland/63rd,G,604,2023-04-21T12:53:32,2023-04-21T12:54:32,1,0,0,0
41360,30265,California,Ashland/63rd,G,604,2023-04-21T12:53:32,2023-04-21T12:54:32,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,822,2023-04-21T12:54:35,2023-04-21T12:55:35,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-21T12:54:39,2023-04-21T12:55:39,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,822,2023-04-21T12:54:35,2023-04-21T12:55:35,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-21T12:54:39,2023-04-21T12:55:39,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,822,2023-04-21T12:55:34,2023-04-21T12:56:34,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-21T12:55:33,2023-04-21T12:56:33,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-21T12:56:10,2023-04-21T12:57:10,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-21T12:57:08,2023-04-21T12:58:08,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-21T12:57:50,2023-04-21T12:58:50,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-21T12:57:36,2023-04-21T12:58:36,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-21T12:58:12,2023-04-21T12:59:12,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-21T12:58:09,2023-04-21T12:59:09,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-21T12:58:09,2023-04-21T12:59:09,1,0,0,0
41130,30215,Halsted,Loop,Org,707,2023-04-21T12:59:57,2023-04-21T13:00:57,1,0,0,0
40330,30064,Grand,Howard,Red,819,2023-04-21T13:00:24,2023-04-21T13:01:24,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-21T13:00:37,2023-04-21T13:01:37,1,0,0,0
40330,30064,Grand,Howard,Red,819,2023-04-21T13:00:59,2023-04-21T13:01:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-21T13:00:53,2023-04-21T13:01:53,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T13:00:42,2023-04-21T13:01:42,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,107,2023-04-21T13:01:14,2023-04-21T13:02:14,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-21T13:00:53,2023-04-21T13:01:53,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T13:01:24,2023-04-21T13:02:24,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,107,2023-04-21T13:01:52,2023-04-21T13:02:52,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-21T13:01:46,2023-04-21T13:02:46,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,107,2023-04-21T13:02:37,2023-04-21T13:03:37,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-21T13:04:16,2023-04-21T13:05:16,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-21T13:04:56,2023-04-21T13:05:56,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-21T13:05:16,2023-04-21T13:06:16,1,0,0,0
41440,30278,Addison,Loop,Brn,405,2023-04-21T13:06:16,2023-04-21T13:07:16,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-21T13:06:34,2023-04-21T13:07:34,1,0,0,0
41440,30278,Addison,Loop,Brn,405,2023-04-21T13:06:16,2023-04-21T13:07:16,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-21T13:06:34,2023-04-21T13:07:34,1,0,0,0
41360,30266,California,Harlem/Lake,G,3,2023-04-21T13:07:10,2023-04-21T13:08:10,1,0,0,0
41440,30278,Addison,Loop,Brn,405,2023-04-21T13:06:16,2023-04-21T13:07:16,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T13:07:29,2023-04-21T13:08:29,1,0,0,0
41030,30199,Polk,Loop,Pink,311,2023-04-21T13:07:37,2023-04-21T13:08:37,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-21T13:07:42,2023-04-21T13:08:42,1,0,0,0
41360,30266,California,Harlem/Lake,G,3,2023-04-21T13:07:41,2023-04-21T13:08:41,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-21T13:07:58,2023-04-21T13:08:58,1,0,0,0
41030,30199,Polk,Loop,Pink,311,2023-04-21T13:07:50,2023-04-21T13:08:50,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,109,2023-04-21T13:09:16,2023-04-21T13:10:16,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,109,2023-04-21T13:10:07,2023-04-21T13:11:07,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,109,2023-04-21T13:10:37,2023-04-21T13:11:37,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-21T13:10:35,2023-04-21T13:11:35,1,0,0,0
40330,30064,Grand,Howard,Red,801,2023-04-21T13:11:09,2023-04-21T13:12:09,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-21T13:10:51,2023-04-21T13:11:51,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-21T13:11:47,2023-04-21T13:12:47,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-21T13:12:18,2023-04-21T13:13:18,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-21T13:12:57,2023-04-21T13:13:57,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-21T13:13:17,2023-04-21T13:14:17,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-21T13:13:47,2023-04-21T13:14:47,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-21T13:13:47,2023-04-21T13:14:47,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-21T13:14:48,2023-04-21T13:15:48,1,0,0,0
41130,30215,Halsted,Loop,Org,712,2023-04-21T13:16:20,2023-04-21T13:17:20,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-21T13:16:37,2023-04-21T13:17:37,1,0,0,0
41130,30215,Halsted,Loop,Org,712,2023-04-21T13:16:35,2023-04-21T13:17:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-21T13:16:37,2023-04-21T13:17:37,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T13:16:52,2023-04-21T13:17:52,1,0,0,0
41130,30215,Halsted,Loop,Org,712,2023-04-21T13:17:04,2023-04-21T13:18:04,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,112,2023-04-21T13:17:21,2023-04-21T13:18:21,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-21T13:17:28,2023-04-21T13:18:28,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-21T13:17:34,2023-04-21T13:18:34,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,112,2023-04-21T13:18:16,2023-04-21T13:19:16,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-21T13:18:14,2023-04-21T13:19:14,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,112,2023-04-21T13:18:27,2023-04-21T13:19:27,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-21T13:18:14,2023-04-21T13:19:14,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,208,2023-04-21T13:19:09,2023-04-21T13:20:09,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-21T13:18:46,2023-04-21T13:19:46,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-21T13:19:48,2023-04-21T13:20:48,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,208,2023-04-21T13:19:50,2023-04-21T13:20:50,1,0,0,0
40330,30064,Grand,Howard,Red,820,2023-04-21T13:19:46,2023-04-21T13:20:46,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-21T13:19:20,2023-04-21T13:20:20,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-21T13:19:48,2023-04-21T13:20:48,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-21T13:19:20,2023-04-21T13:20:20,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-21T13:20:59,2023-04-21T13:21:59,1,0,0,0
41030,30199,Polk,Loop,Pink,307,2023-04-21T13:20:54,2023-04-21T13:21:54,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-21T13:21:19,2023-04-21T13:22:19,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T13:21:20,2023-04-21T13:22:20,1,0,0,0
41030,30199,Polk,Loop,Pink,307,2023-04-21T13:21:28,2023-04-21T13:22:28,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-21T13:21:49,2023-04-21T13:22:49,1,0,0,0
41130,30215,Halsted,Loop,Org,709,2023-04-21T13:22:55,2023-04-21T13:23:55,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,205,2023-04-21T13:23:32,2023-04-21T13:24:32,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,914,2023-04-21T13:23:18,2023-04-21T13:24:18,1,0,0,0
41130,30215,Halsted,Loop,Org,709,2023-04-21T13:23:34,2023-04-21T13:24:34,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,205,2023-04-21T13:24:17,2023-04-21T13:25:17,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,914,2023-04-21T13:24:07,2023-04-21T13:25:07,1,0,0,0
41440,30278,Addison,Loop,Brn,406,2023-04-21T13:24:44,2023-04-21T13:25:44,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,901,2023-04-21T13:27:12,2023-04-21T13:28:12,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,901,2023-04-21T13:27:54,2023-04-21T13:28:54,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,901,2023-04-21T13:27:54,2023-04-21T13:28:54,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-21T13:28:14,2023-04-21T13:29:14,1,0,0,0
40330,30064,Grand,Howard,Red,802,2023-04-21T13:28:42,2023-04-21T13:29:42,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-21T13:28:45,2023-04-21T13:29:45,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-21T13:29:25,2023-04-21T13:30:25,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-21T13:29:17,2023-04-21T13:30:17,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-21T13:29:25,2023-04-21T13:30:25,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-21T13:29:17,2023-04-21T13:30:17,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-21T13:30:25,2023-04-21T13:31:25,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T13:31:12,2023-04-21T13:32:12,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-21T13:31:39,2023-04-21T13:32:39,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-21T13:31:25,2023-04-21T13:32:25,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-21T13:32:10,2023-04-21T13:33:10,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-21T13:32:33,2023-04-21T13:33:33,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-21T13:34:06,2023-04-21T13:35:06,1,0,0,0
